Date,AAPL,AAPL/FB,AMZN,AMZN/FB,CMG,CVX,CVX/XOM,FB,KO,NKE,PEP,PEP/KO,SBUX,T,VZ,VZ/T,XOM,ln(AAPL),ln(AMZN),ln(CMG),ln(FB),ln(NKE)
2013-12-12,76.706166961714,1.479956916104843,381.25,7.355778506656377,515.02,111.80340403346001,1.2388967460854148,51.83,36.850800847874,37.372065227273005,77.83907868676799,2.1122764470737057,37.34586404625,30.832957563043,47.09201933597136,1.527327348979872,90.24432777528,4.339982108813942,5.943455327921622,6.2442057348611355,3.947969132201615,3.620923506280599
2013-12-13,75.870054141691,1.4229192449679482,384.24,7.206301575393849,512.85,110.79616615929,1.2283795890071543,53.32,36.869597481818,37.455408413534,77.503895646163,2.1021085376476796,37.282383890313,30.796565757126004,46.80827353070578,1.5199186136484988,90.197010069861,4.329022062961051,5.951267357356569,6.23998340475342,3.976311495310508,3.623151116452905
2013-12-16,76.290163201834,1.4177692473858763,388.97,7.228582047946478,515.38,111.09186902143,1.2074606456737027,53.81,36.907190749707,37.475018575007,77.570932254284,2.1017837087722486,37.336097868413,31.069504301503,47.21921573143522,1.5197930186852378,92.00454641687,4.334544007329552,5.96350221982186,6.244904492653542,3.9854593235013285,3.623674539652501
2013-12-17,75.94668641324799,1.384372701663288,387.65,7.0661684287276705,512.64,109.72424328402,1.1983893721530086,54.86,36.74741936118,37.631899866791,77.053792705922,2.0968490861516575,37.155423578441,30.796565757126004,46.53431206355282,1.5110227689197866,91.559759985931,4.330031599561366,5.960102870664968,6.239573844439939,4.004784485509457,3.6278520914199164
2013-12-18,75.36920750972901,1.3562930989693902,395.96,7.125427388878891,516.89,112.36708761442,1.192855442726036,55.57,37.612064522619,38.509454592711,77.97315190300999,2.0730888583932634,37.931834716431,31.278757185524,47.42468683179994,1.5161947308363126,94.200087948316,4.322398803135498,5.981313196051606,6.247830085913095,4.01764348729183,3.650903784982069
2013-12-19,74.505726021292,1.3534191829480837,395.19,7.17874659400545,514.58,113.86408335402001,1.210084346511131,55.05,37.461691451064,38.367280922031,78.202991702282,2.0875456679375555,37.673031003768,31.342442845879003,47.38554947934953,1.5118652273646858,94.095988996394,4.310875981778187,5.979366661909846,6.243351033954403,4.008241863168689,3.647205037062696
2013-12-20,75.129731661113,1.363021256551397,402.2,7.296806966618288,533.14,113.45749191858,1.2149275103914963,55.12,37.630861156564,37.916247208151,78.346641576827,2.0819784392088216,37.922068538595,31.205973573691,47.04309764540832,1.5075029636335144,93.386223415107,4.3192163747137435,5.996949477338552,6.278784053840755,4.009512626705403,3.635379706459587
2013-12-23,78.01302087844499,1.3504071469351737,402.92,6.9745542669205465,531.03,113.47597334746,1.2172223714286425,57.77,37.743640960229996,37.803488779681004,78.394524868342,2.0770260333640134,38.244352407195,31.56079368138,47.532314551038596,1.5060557421621925,93.225343216683,4.356875747096644,5.99873803107448,6.274818516821175,4.056469609793174,3.6324013941253073
2013-12-24,77.681859990646,1.340266735518392,399.2,6.887508626639061,533.11,114.13206407283998,1.215499478852259,57.96,37.771835911146,38.073128499935,78.566904717796,2.0800393420805867,38.36642963015,31.797340419839,47.923688075542834,1.5071602669524613,93.89725463363399,4.352621767963223,5.989462544437309,6.278727781859498,4.059753117452481,3.6395087445839462
2013-12-26,77.165960591056,1.3366700258280966,404.39,7.004850164559155,535.43,115.3333569503,1.2078419103295164,57.73,38.053785420310994,38.332963139453,78.959547708219,2.074945943907982,38.517805386613,31.988397400903,48.11937483779495,1.504275885869687,95.48712953571501,4.345958434808404,6.0023797588484875,6.283070162389087,4.055776969072842,3.646310182416848
2013-12-27,76.644587457785,1.3824781287479255,398.08,7.18037518037518,530.75,115.72146695686001,1.2046237761443597,55.44,38.213556808838,38.318255518347996,79.208540824097,2.0727863993486655,38.36642963015,32.006593303860996,48.10959049968235,1.5031150001796294,96.06440554182801,4.339178989097029,5.98665299011076,6.2742911005833655,4.015301354881648,3.6459264280149473
2013-12-30,75.88237004247699,1.412816422313852,393.37,7.323962018246137,532.04,114.79739551266,1.209300222470429,53.71,38.617684438641,38.602602859708,79.400073990157,2.0560547620692913,38.356663452313,32.02478920682,48.090021823457135,1.5016499097897538,94.92878061177,4.3291843786654525,5.974750644785838,6.276718674485095,3.983599203917368,3.65331970579603
2013-12-31,76.771851765906,1.4047914321300277,398.79,7.297163769441903,532.78,115.42576409472,1.2052262269989067,54.65,38.824447412029,38.553577456024996,79.42880396506601,2.045845060513509,38.278534029622,31.988397400903,48.08023748534453,1.503052399992607,95.77103576822901,4.340838059506385,5.988434962547617,6.278108580984091,4.000949214622548,3.6520488961193402
2014-01-02,75.692157797005,1.3835159531530798,397.97,7.274172911716323,523.43,114.71422908267999,1.2152082650423104,54.71,38.213556808838,38.357475841294,78.624364667614,2.0574992550661975,37.682797181604,31.797340419839,47.94325675176805,1.507775685599645,94.39882231107599,4.326674559264635,5.986376625559036,6.260403305992625,4.002046508075734,3.646949446006979
2014-01-03,74.029511190902,1.3568458795986436,396.44,7.266129032258064,531.31,114.90828408597,1.2201997771084765,54.56,38.025590469395,38.254522493561,78.758437883856,2.0711956582829383,37.575369225404,31.660871147651,47.375765141236926,1.4963506506280024,94.17169732506399,4.304463813581688,5.982524705538507,6.2753456550377225,3.9993010135352067,3.644261788409101
2014-01-06,74.433199049997,1.3012797036712762,393.63,6.881643356643356,527.32,114.60334050938,1.2151299411391292,57.2,37.847022446923,37.960370071465,78.796744517068,2.0819800191038347,37.194488289786,31.806438371318997,47.639942270277274,1.497808139160778,94.313650441322,4.3099020661011,5.975411381785734,6.267807574889769,4.046553898385752,3.6365427226790588
2014-01-07,73.90053634100501,1.2759070500864125,398.03,6.872064917127071,533.06,115.57361552578999,1.2083222206822133,57.92,37.959802250589,37.989785313675,79.945943513428,2.1060684928143303,37.702329537277,31.797340419839,48.23678689514622,1.5170069653073976,95.64800973413999,4.302720085586886,5.986527379328165,6.27863398818675,4.059062748077461,3.637317316056296
2014-01-08,74.368882679226,1.277157524973828,401.92,6.902284046024387,535.85,113.92876835511998,1.1950271825256749,58.23,37.536877986842,37.793683698944,79.71610371415599,2.1236743168171657,38.102742828568,31.569891632859,47.97260976610587,1.5195684015644313,95.33571287837401,4.309037610792023,5.996253063839779,6.283854271159006,4.064400685849028,3.632141990751596
2014-01-09,73.419053041945,1.2831012415579344,401.01,7.008213911219853,541.03,113.92876835511998,1.206766623572939,57.22,37.339513330426,37.793683698944,79.342614040339,2.124896844214809,37.892770005086,30.924479128683,46.98348379154697,1.5192974987885557,94.40828585215999,4.296183480164005,5.993986364651492,6.2934747301740925,4.0469034876219645,3.632141990751596
2014-01-10,72.929290720691,1.2587036713961168,397.66,6.863306869175009,538.57,111.82188546235001,1.1754946556975638,57.94,37.715446009313,37.710340512684,79.965096830034,2.120221428915049,37.926951627513,30.998240557731,47.23076528518671,1.5236595508452915,95.12751497453002,4.289490351468127,5.985597368829935,6.288917478863332,4.059407992341204,3.629934341001017
2014-01-13,73.31108364505499,1.3112338337516545,390.98,6.993024503666608,529.8,110.19551972056001,1.1815541694369174,55.91,37.151546990983,36.857298488606,78.882934441795,2.123274555994682,36.681763953377,30.703194841536998,46.51859458350432,1.5151059954376918,93.263197381018,4.294711806807532,5.968656407781974,6.272499576837969,4.0237432550385535,3.6070536584164667
2014-01-14,74.76983367148,1.2949399665999306,397.54,6.885001731901628,530.28,110.4912225827,1.177911912249136,57.74,37.301920062538,36.852395948238,78.882934441795,2.1147151221584557,36.847788976595,30.869158056896,46.56805088223225,1.5085623908627854,93.80261922279499,4.314414510473841,5.985295557962453,6.2734051689306485,4.055950174234789,3.6069206354698196
2014-01-15,76.271005133944,1.3241493946865277,395.87,6.8727430555555555,532.25,110.13083471946001,1.178111071107241,57.6,37.367708281343,36.979861997812,79.380920673551,2.1243186784666808,37.204254467622,31.154983594459996,47.74511079195732,1.5325031594767842,93.480858825946,4.334292854717132,5.981085874529594,6.2771133037735884,4.053522567701846,3.6103734941459584
2014-01-16,75.845422340119,1.3262007753124498,395.8,6.920790347962931,529.51,109.807409714,1.1727516942979797,57.19,37.320716696482,36.666099414243,79.35219069864199,2.1262236559921703,36.764776464986,31.311726631189,48.002283545342635,1.5330449230969108,93.63227548328699,4.328697352491695,5.980909033168466,6.271952050604393,4.046379057927225,3.6018526064839915
2014-01-17,73.987089754862,1.314157899731119,399.61,7.0978685612788635,527.61,110.23248257833,1.1746795236589989,56.3,36.916589066679,35.979743762687,78.720131250644,2.132378240808195,36.574335997177,31.07200198678,47.824240869922036,1.5391425660396618,93.840473387131,4.3038906152116345,5.990489071486302,6.268357374416382,4.030694535145645,3.5829561068374116
2014-01-21,75.136573828217,1.284166361788019,407.05,6.956930439241156,525.57,111.22123902362,1.193157640207672,58.51,37.518081352898,36.156235215944,79.40965064846,2.116570138582691,35.963949882404,30.952139664576002,47.18130898645876,1.5243310962588044,93.215879675599,4.319307441930528,6.008936028019987,6.26448338791584,4.069197679800145,3.5878494155003557
2014-01-22,75.470471582858,1.3123017141863675,404.54,7.034254912189185,515.95,111.28592402471001,1.2014137653706607,57.51,37.499284718953,36.033671706736996,79.342614040339,2.1158433990138863,35.939534437814004,30.740075556061,46.815332375871975,1.5229413568126844,92.629140128402,4.323741474890717,6.002750619124949,6.246009861561723,4.051958845725663,3.584453826499206
2014-01-23,76.109529990306,1.3439789862317852,399.87,7.061098357760904,503.45,109.40081827854999,1.192146156395398,56.63,36.87899579879,35.656176098380996,78.940394391613,2.1405245094608305,35.836989570532,31.164203773091,47.33956914238818,1.5190366963029531,91.767957889775,4.332173486860232,5.991139494284036,6.221484402361624,4.036538880125714,3.5739223744468727
2014-01-24,74.726043802018,1.37237913318674,387.6,7.118457300275482,492.48,107.46026824573,1.197172999101865,54.45,36.503063119903004,35.126701738609,77.982728561313,2.1363338277985098,36.613400708523,30.813836985109997,47.11207016823964,1.528925793662287,89.761687180005,4.313828676650803,5.959973880016611,6.199453850650515,3.9972828493789696,3.5589615745546173
2014-01-27,75.332259807371,1.406764889026536,386.28,7.213445378151261,489.31,107.58963824791999,1.1977303260942938,53.55,36.399681633209,35.249265247814996,78.586058034402,2.1589765214513457,36.237402861823,30.896818592789,47.17141772671317,1.526740288326077,89.827931967592,4.3219084601580064,5.956562495098717,6.192996235445731,3.980615796893758,3.5624446850074207
2014-01-28,69.31115275646401,1.257003133051578,394.43,7.153246282190787,491.87,107.96850754004,1.1927747911660629,55.14,36.53125807082,35.646371017645,78.83505115028001,2.1580163211857992,36.081144016441,31.07200198678,46.845006155108734,1.5076275476243717,90.518770466711,4.238605827684011,5.977441684744414,6.1982144539357575,4.0098754055956505,3.5736473469424035
2014-01-29,68.524303539584,1.2801102846923966,384.2,7.17728376611246,484.5,107.19228752692,1.190923007535505,53.53,35.619621324519,35.185532223028005,76.82395290664999,2.156787468534027,34.943384298505,30.712415020168,47.17141772671317,1.5359071468569632,90.007739248185,4.227188478541199,5.9511632503344565,6.183117431330821,3.98024224440529,3.5606349817224126
2014-01-30,68.39183918446399,1.1197092204398165,403.01,6.598068107400131,493.96,107.60811967680999,1.2097892503126375,61.08,35.873375882768,36.249383482941,77.647545520708,2.1644895025897597,35.114292410641,30.749295734692,47.11207016823964,1.532134933259197,88.94782264679701,4.225253507341825,5.998961375534605,6.202454542249622,4.1121844803504315,3.590422373788912
2014-01-31,68.503777038274,1.0948342182879014,358.69,5.732619466197859,551.96,103.15409531577,1.1827428644849773,62.57,35.544434788741995,35.7150065828,76.958026122892,2.165121673204013,34.728528386105,30.721635198799,47.49782929831761,1.5460710014607049,87.215994628459,4.226888882992943,5.882458505699668,6.313475579883354,4.136285930010272,3.5755709529216326
2014-02-03,68.631041346396,1.1163149210539363,346.15,5.630286271958361,543.2,102.70130030812,1.205142918742323,61.48,34.961739136468,34.749206130252,75.243804286656,2.1521756681769433,33.678664268696,29.458470726339,45.90533647927779,1.5583068417137331,85.219187459773,4.228744930146475,5.846872207124035,6.297477576244487,4.118711918670395,3.548156726577242
2014-02-04,69.624524009795,1.1095541674867728,347.95,5.545019920318725,540.59,102.41483816042,1.202181948796069,62.75,35.224892011688,34.567812136627005,75.483220744231,2.1428943123284765,34.625983518823,29.919479657894,46.310878128846944,1.5478503857144525,85.190796836522,4.243116861739986,5.852058791290859,6.292661135706034,4.139158578011894,3.5429229640113875
2014-02-05,70.144528709646,1.1279068774665701,346.45,5.570831323363885,542.43,101.20430456851999,1.1938073680296217,62.19,35.347070132327,34.611934999941,76.05782024241,2.1517432691783585,34.547566571009,29.578333048543,46.18229175215429,1.561355458279593,84.774401028834,4.25055780934634,5.84773850807339,6.296059044831172,4.1301942151157975,3.5441985647796237
2014-02-06,70.550953435583,1.13498959838454,354.59,5.704472329472329,544.47,102.82142959586001,1.2014824602321417,62.16,35.741799445158,35.058066173453,76.029090267501,2.1271757843126946,35.464064648578,29.504571619495,46.172400492408705,1.5649236019376915,85.57880202095801,4.256335192531857,5.8709621924528355,6.299812844436419,4.129711706059392,3.557005720340732
2014-02-07,71.537959223047,1.112219515283691,361.08,5.613805970149254,549.29,103.54220532234001,1.1994861240510517,64.32,35.66661290938,35.636565936908,76.82395290664999,2.153945851315923,36.287442600618,29.781176978427,46.300986869101365,1.5547064141434386,86.322136826931,4.270228207047792,5.889099540429954,6.308626535194695,4.163870624870711,3.573372243776969
2014-02-10,72.819552511929,1.145862352666074,360.87,5.6785208497246265,548.09,103.20953960243,1.2097897516575038,63.55,36.249308561655,35.626760856172,77.18786592216401,2.129361055008215,36.659923102731,29.910259479263,46.399899466557244,1.551303809274093,85.311963885481,4.287984497602466,5.888517782674091,6.3064395070398005,4.151826997635463,3.573097064908984
2014-02-11,73.779026757205,1.1376873825320741,361.79,5.578874325366231,544.86,104.95603463196,1.2123846317288096,64.85,36.315096780459996,36.268993644414,77.81034871185899,2.1426446742591714,36.512891325581,30.380488589448,46.6966372589249,1.537060114139967,86.56991509558901,4.301074500934941,5.891063932999336,6.300528880929792,4.172076910762453,3.590963206684733
